CLSTR_ID,SAMP_NO,TYPE_CD,PSYU,PSYU_BLK,FIZ,BGC_ZONE,BGC_SBZN,BGC_VAR,BGC_PHAS,SAMP_TYP,BLOWUP,NO_PLOTS,PLOT_DED,REC_ID,IP_UTM,IP_NRTH,IP_EAST,MAP_NO,POLYGON,tp_gpsid,tp_utm,tp_nrth,tp_east,tp_elev,ap_dsc,ap_gpsid,ap_nrth,ap_east,ap_elev,tp_az_ip,tp_dt_ip,DECLIN,tp_az_pn,tp_dt_pn,tie_trno,rp_az_gp,rp_dt_gp,tp_map,ip_map,tp_poly,ip_poly,tp_fltln,ip_fltln,ip_photo,tp_photo,tp_spec,rp_spec,TP_AZ_tr,rP_AZ_tr,TP_DBH,TP_dt_tr,rp_DBH,rp_dt_tr,ip_gpsid,ip_elev,ip_az_pn,ip_dt_pn,ip_az_gp,ip_dt_gp,PLT_SPC,asc_dt,CREW1,CREW2,CREW3,CREW4,ref_tree,INTEG,NORTH,EAST,SOUTH,WEST,RANGE,ECO,CWD,TREES,ECOLGY,NO_PHOTO,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,LOAD_DT,meas_dt,TR_FLDT,TR_OFFDT,EC_FLDT,EC_OFFDT,Tr_NAME,TO_NAME,Tf_name,ER_NAME,EO_NAME,EF_NAME,pho_typ1,pho_typ2,pho_typ3,pho_typ4,pho_typ5,pho_typ6,pho_ind1,pho_ind2,pho_ind3,pho_ind4,pho_ind5,pho_ind6,notes,PROJ_ID
"4742-0092-QO1","0092","QO1","474",,"L","ESSF","wc","3",,"V",7,4,1,,10,,,,,"IPC092JN",10,,,,,,,,,172,120,23.5,,,8761,,,"093O076","093O076","00000","00383","CFP97007","CFP97007","189","189","S","Bl",0,208,22.6,0,36.7,1.43,"IPC092J2",,0,0,0,0,,,"JRN","AEI","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/04/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0093-QO1","0093","QO1","474",,"L","ESSF","wk","2",,"V",9,4,1,,10,,,,,"4293TP",10,,,,,,,,,226,379,23,,,7793,,,"093O060","093O060","00915","00915","SRS5344","SRS5344","298","298","Pl","Pl",0,230,32.5,0,14.4,3.03,"42931PC",,0,0,0,0,,,"JBM","BJE","MJM",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/06/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0094-QO1","0094","QO1","474",,"L","SBS","wk","2",,"V",9,3,1,,10,6152381,574849,,,"R080615A",10,6152540,574841,1130,,,,,,178,162,23.5,,,8795,,,"093O051","093O051","00000","02019","SRS5343","SRS5343","498","498","Pl","Pl",256,356,21.4,1.9,15,1.59,"R080616A",1118,0,0,0,0,,,"FMR","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/06/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0095-QO1","0095","QO1","474",,"L","BWBS","wk","1",,"V",7,3,1,,10,6133821,601709,,,"TP095JN",10,,,,,"TP095JN",,,,16,652,23.5,,,8766,,,"093P034","093P034","00000","00115","SRS5343","SRS5343","360","360","Pli","Pli",263,295,31.9,15.75,26,3.35,"IPC095JN",1002,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/13/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0096-QO1","0096","QO1","474",,"L","BWBS","mw","1",,"V",7,4,1,,10,6183937,602711,,,"TP096JB",10,6184017,602323,875,,,,,,102,345,23,,,8446,,,"093P074","093P074","00102","00157","CFP97001","CFP97001","129","129","Ep","S",0,86,22.8,0,23.7,1.31,"IPC096JB",870,0,0,0,0,,,"JRN","SHK","JCB",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/10/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0097-QO1","0097","QO1","474",,"L","ESSF","mv","2",,"V",12,5,1,,10,6180383,519217,,,"CMI097TP",10,6180368,519643,1011,,,,,,238,510,23.5,,,8790,,,"093O077","093O077","00000","00428","CFP97007","CFP97007","169","169","Se","Pl",0,110,29.6,0,32.3,0.6899999999999999,"CMI097IP",1126,0,0,0,0,,,"FMR","MGS","KTE",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/22/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0098-QO1","0098","QO1","474",,"L","BWBS","mw","1",,"V",9,3,1,,10,6163945,557504,,,"R080214A",10,6164495,557858,617,,,,,,215,650,23.5,,,8783,,,"093O070","093O070","00000","00372","SRS55094","SRS5094","372","372","At","Pl",0,282,38.9,0,39.2,0.53,"R080216A",827,0,0,0,0,,,"FMR","SHK","CMK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/02/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0099-QO1","0099","QO1","474",,"L","BWBS","mw","1",,"V",5,1,1,,10,6197783,581581,,,"TP099JB",10,6197756,581799,939,,,,,,281,212,23,,,8413,,,"093P092","093P092","00116","00478","030BCC95097","030BCC95097","134","134","At","Pli",338,239,15.9,12.5,27.3,1.88,"IPC099JB",869,0,0,344,2,,,"JRN","SHK","JCB","PJA",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/18/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0100-QO1","0100","QO1","474",,"L","ESSF","mv","2",,"V",9,5,1,,10,6197240,533064,,,"TP100",10,6197283,533596,1023,,,,,,267,536,23.5,,,8428,,,"093O098","093O098","00000","01062","CFP97006","CFP97006","083","083","Se","Bl",195,127,38.4,7.76,29.3,3.2,"ICP100",1073,0,0,0,0,,,"SHK","GDS","JRN","MDR",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/22/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0101-QO1","0101","QO1","474",,"L","BWBS","mw","1",,"V",7,4,1,,10,6161151,573328,,,"CMI101TP",10,6161177,573488,844,,,,,,259,170,23.5,,,7386,,,"093P051","093P051","00351","00344","SRS5344","SRS5344","384","384","At","At",41,214,26.1,3.6,19,0.77,"CMI101IP",843,0,0,0,0,,,"FMR","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/18/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0102-QO1","0102","QO1","474",,"L","SBS","wk","2",,"V",9,3,1,,10,6112339,568830,,,"R072815A",10,6112309,568803,790,,,,,,52,43,23.5,,,8775,,,"093P011","093P011","00428","00428","SRS5343","SRS5343","26","26","Sxw","Pl",0,125,26.8,0,25.7,1.9,"R072817A",787,0,0,0,0,,,"JBM","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/28/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0103-QO1","0103","QO1","474",,"L","SBS","wk","2",,"V",5,4,1,,10,6151533,580425,,,"TP103JB",10,6151226,580750,939,,,,,,315,449,23,,,8405,,,"093P052","093P052","01969","01953","SRS5343","SRS5343","493","494","Pli","Pli",344,76,29.1,15.45,50.3,12.65,"IPC103JB",1004,0,0,0,0,,,"JRN","SHK","PJA","JCB",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/14/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0104-QO1","0104","QO1","474",,"L","ESSF","mv","2",,"F",100.0672412144674,5,1,,,,,,,"TP104JN",,,,,,,,,,173,789,23,,,8432,,,"093I094","093I094","01540","01540","SRS5344","SRS5344","482","482","S","S",132,177,51.7,18.5,50.1,5.37,"IPC104JN",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/10/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0105-QO1","0105","QO1","474",,"L","ESSF","mv","2",,"V",7,5,1,,10,6188091,533679,,,"R080114A",10,6188147,533787,1368,,,,,,249,120,23.5,,,8785,,,"093O088","093O088","00000","01443","CFP97007","CFP97007","072","072","Pl","Bl",56,214,16.9,1.2,35.1,0.57,"R080117A",1311,0,0,342,6.61,,,"FMR","SHK","CMK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/01/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0106-QO1","0106","QO1","474",,"L","ESSF","mv","2",,"V",7,2,1,,10,6201671,506792,,,"CMI106TP",10,6201684,506784,1581,,,,,,147,15,23.5,,,1056,,,"093O086","093O086","00423","00423","CFP97004","CFP97004","028","028","Bl","Bl",31,263,9.4,1.01,21.7,3.98,"CMI106TP",1582,0,0,0,0,,,"FMR","NWT","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/31/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0107-QO1","0107","QO1","474",,"L","ESSF","wc","3",,"V",5,2,1,,10,6111944,554584,,,"R073115A",10,6111926,554570,1598,,,,,,44,23,23.5,,,8778,,,"093O020","093O020","00000","00250","SRS5343-36","SRS5343-36","036","036","Bl","Bl",0,129,0.5,0,0.4,1.45,"R073115B",1592,0,0,0,0,,,"FMR","SHK","CMK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/31/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0108-QO1","0108","QO1","474",,"L","ESSF","wc","3",,"F",100.0672412144674,4,1,,10,6126063,559496,,,"TP108JN",10,,,,,,,,,256,48,23.5,,,7769,,,"093O030","093O030","00820","00820","SRS5343","SRS5343","216","216","Bl","Bl",164,246,8.1,1.78,8.800000000000001,1.64,"IPC108JN",1336,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/09/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0109-QO1","0109","QO1","474",,"L","BWBS","wk","2",,"V",5,4,1,,10,,,,,"TEP109TP",10,,,,,,,,,15,880,23.5,,,1179,,,"094B028","094B028","00000","00220","CFP97003","CFP97003","062","062","Pl","Pl",0,96,14.5,0,7.100000000000001,0.39,"TEP109IP",,0,0,0,0,,,"FMR","AEI","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/02/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0110-QO1","0110","QO1","474",,"L","BWBS","mw","1",,"F",100.0672412144674,3,1,,10,,,,,"TEP110TP",10,,,,,,,,,189,145,23.5,,,8792,,,"094A002","094A002","00000","00964","30BCC95096","30BCC95096","142","142","Sb","Sb",0,131,18.4,0,15.7,1.25,"TEP110IP",,0,0,0,0,,,"BDK","KTE","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/23/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0111-QO1","0111","QO1","474",,"L","ESSF","mv","2",,"V",7,4,1,,10,6194517,505385,,,"CF111TP",10,6194535,505190,1369,,,,,,94,194,23.5,,,7794,,,"093O086","093O086","00000","00067","CFP97006","CFP97006","136","136","Se","Bl",0,122,38.8,0,19.7,2.35,,1413,0,0,0,0,,,"JBM","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/29/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0112-QO1","0112","QO1","474",,"L","BWBS","mw","1",,"V",7,4,1,,10,6227279,536043,,,"TEP112TP",10,6227930,536097,967,,,,,,195,650,23.5,,,8782,,,"094B018","094B018","00000","00244","CFP97003","CFP97003","222","222","Act","Pl",0,121,27.1,0,36.1,1.71,"TEP112IP",849,0,0,0,0,,,"FMR","MGS","KTE",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/20/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0113-QO1","0113","QO1","474",,"L","BWBS","mw","1",,"V",5,2,1,,10,,,,,"TP113JN",10,6217589,586589,657,,"TP113JN",6217589,586589,657,308,67,23,,,7774,,,"094A002","094A002","00988","00987","30BCC95048","30BCC95048","170","170","Pli","Pli",335,223,20.2,2.54,18.8,2.21,"IPC113JN",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/21/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0114-QO1","0114","QO1","474",,"L","ESSF","mv","2",,"V",5,5,1,,10,,,,,"NODATA",10,,,,,,,,,267,60,23,,,7771,,,"093O087","093O087","00000","01176","CFP97007","CFP97007","116","116","Bl","Bl",161,126,14.5,2.05,13.3,1.57,"NODATA",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/19/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0115-QO1","0115","QO1","474",,"L","ESSF","mv","2",,"V",5,3,1,,10,6095002,613420,,,"115TP",10,6094923,613420,1386,,,,,,315,110,23.5,,,69,,,"093I094","093I094","00240","00240","SRS5335","SRS5335","268","268","Bl","Bl",0,38,10.4,0,12.9,1.92,"115IPC",1009,0,0,0,0,,,"FMR","SHK","DLL","TLK",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/15/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0116-QO1","0116","QO1","474",,"L","BWBS","wk","1",,"F",100.0672412144674,5,1,,10,,,,,"A070716A",10,6140475,597488,1038,,,,,,86,110,23,,,7785,,,"093P043","093P043","00168","01550","SRS5343","SRS5343","462","462","At","Bl",206,347,12.9,7.9,13.2,1.3,"A070722B",,0,0,0,0,,,"BDK","AEI","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/07/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0117-QO1","0117","QO1","474",,"L","BWBS","wk","1",,"F",100.0672412144674,5,1,,10,6148969,593460,,,"TP0117",10,6149106,593443,1014,,,,,,176,145,23,,,8454,,,"093P043","093P043","00466","00466","SRS5094","SRS5094","271","271","Pl","Pl",143,189,29.1,13.7,2.8,1.1,"IPC0117",1034,0,0,0,0,,,"JRN","SHK","JCB",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/09/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0118-QO1","0118","QO1","474",,"L","BWBS","wk","2",,"V",7,3,1,,10,6224422,532709,,,"TEP118TP",10,6224431,532881,1079,,,,,,266,170,23.5,,,7766,,,"094B018","094B018","00000","00649","CFP97003","CFP97003","102","102","Pl","At",0,41,12.6,0,16,1.74,"TEP118IP",1097,0,0,0,0,,,"BDK","TLK","AEI",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/20/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0119-QO1","0119","QO1","474",,"L","SBS","wk","2",,"V",5,5,1,,10,6106252,615689,,,"TP119JB",10,6106359,615559,821,,,,,,138,192,23,,,8407,,,"093P005","093P005","00025","00025","SRS5335","SRS5335","396","396","Pli","Pli",338,163,12.9,11.12,12,1.64,"IPC119JB",819,0,0,0,0,,,"JRN","SHK","JCB","PJA",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/15/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0120-QO1","0120","QO1","474",,"L","ESSF","mv","2",,"F",100.0672412144674,5,1,,10,,,,,"R080816A",10,6111498,611874,1095,,,,,,68,34,23.5,,,8799,,,"093P014","093P014","00418","00418","SRS5335","SRS5335","454","454","Bl","W",0,180,5,0,2.9,0.38,"R080816B",,,0,,,,,"FMR","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/08/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0121-QO1","0121","QO1","474",,"L","BWBS","mw","1",,"V",7,5,1,,10,6227662,536451,,,"TEP112TP",10,6227930,536097,978,,,,,,126,443,23,,,8787,,,"094B018","094B018","00000","00174","CFP97003","CFP97003","222","222","Act","At",0,118,27.1,0,14.3,2.49,"IPC121JN",882,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/20/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0122-QO1","0122","QO1","474",,"L","BWBS","mw","1",,"V",7,3,1,,10,6212864,580616,,,"TP122JN",10,,,,,,,,,65,115,23,,,7770,,,"094A002","094A002","00519","00519","030BCC95096","030BCC95096","028","028","Pli","Pli",0,76,25.1,0,20,1.41,"IPC122JN",730,0,0,14,23.5,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/23/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0123-QO1","0123","QO1","474",,"L","BWBS","mw","1",,"V",9,5,1,,10,,,,,"CMI123TP",10,,,,,,,,,46,95,23.5,,,7764,,,"094A002","094A002","00000","01114","30BCC95096","30BCC95096","090","090","At","At",0,335,13.3,0,16.4,0.33,"CMI123IP",,0,0,0,0,,,"BDK","KTE",,,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/21/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0124-QO1","0124","QO1","474",,"L","ESSF","mv","2",,"V",7,4,1,,10,6146336,575687,,,"R080416A",10,6146295,575783,1205,,,,,,288,98,23.5,,,8770,,,"093P041","093P041","00000","01954","SRS5344","SRS5344","174","174","Pl","Bl",0,82,32.8,0,21,0.13,"R080417A",1215,0,0,0,0,,,"TLK","FMR","SHK","JRN",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/18/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0125-QO1","0125","QO1","474",,"L","BWBS","mw","1",,"V",7,5,1,,10,,,,,"A070821C",10,,,,,,,,,213,35,23,,,7782,,,"093P085","093P085","00308","00308","CFP97001","CFP97001","050","050","At","At",0,170,11.8,0,12.8,2.66,"A070821B",,0,0,0,0,,,"BDK","AEI","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/08/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0126-QO1","0126","QO1","474",,"L","BWBS","mw","1",,"V",5,5,1,,10,6231086,536204,,,"TEP126TD",10,6230983,536619,781,,,,,,284,421,23.5,,,7393,,,"094B028","094B028","00000","00770","CFP97003","CFP97003","190","190","Sxw","Sxw",33,104,12.2,8,14,2.83,"TEP126IP",848,0,0,0,0,,,"FMR","NWT","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/01/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0127-QO1","0127","QO1","474",,"L","BWBS","mw","1",,"V",5,3,1,,10,6158638,592652,,,"TP127JB",10,6159114,592607,799,,,,,,176,479,23,,,8439,,,"093P053","093P053","01034","00987","SRS5344","SRS5344","269","269","Act","Pl",102,22,12,24.35,24.2,1.39,"IPC127JB",883,0,0,0,0,,,"JRN","SHK","PJA","JCB",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/22/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0128-QO1","0128","QO1","474",,"L","SBS","wk","2",,"V",7,3,1,,10,6105444,617762,,,"TP128JB",10,6105517,617855,1023,,,,,,234,118,23,,,8409,,,"093P005","093P005","00405","00405","SRS5335","SRS5335","393","393","Pli","Pli",301,320,20.9,13.34,30.3,2.49,"IPC128JB",1021,0,0,0,0,,,"JRN","SHK","PJA","JNCB",,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/16/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0129-QO1","0129","QO1","474",,"L","ESSF","mv","2",,"F",100.0672412144674,3,1,,10,6107350,608416,,,"R080718A",10,6107259,608414,1215,,,,,,5,91,23.5,,,8768,,,"093P014","093P014","00709","00709","SRS5335","SRS5335","424","424","Sx","Sx",349,261,6,7.39,6,17.6,"R080718B",1218,0,0,0,0,,,"FMR","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/06/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0130-QO1","0130","QO1","474",,"L","ESSF","wc","3",,"F",100.0672412144674,3,1,,,,,,,"TP130JN",,,,,,"IPC130JN",,,,90,14,23.5,,,0,,,"093O029","093O029","00921","00921","SRS5343","SRS5343","266","266","X","X",0,0,0.1,0,0.1,0,"IPC130JN",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/08/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0131-QO1","0131","QO1","474",,"L","SBS","wk","2",,"F",100.0672412144674,5,1,,10,6139108,575781,,,"CF131TP",10,6139011,575762,1000,,,,,,14,99,23.5,,,7796,,,"093P031","093P031","02450","02450","SRS5343","SRS5343","446","446","Sxw","Sxw",0,18,30.2,0,30.2,86,"CF131IPC",1001,0,0,0,0,,,"JBM","SHK","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/30/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0132-QO1","0132","QO1","474",,"L","ESSF","wc","3",,"F",100.0672412144674,3,1,,10,6120462,547531,,,"TEP132TP",10,6120488,547598,1612,,,,,,248,72,23.5,,,7762,,,"093O029","093O029","00156","00141","SRS5343","SRS5343","122","122","Bl","Bl",0,343,0.5,0,0.3,2.65,"TEP132IP",1649,0,0,0,0,,,"BDK","MGS","AEI",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/08/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0133-QO1","0133","QO1","474",,"L","AT","un",,,"F",100.0672412144674,4,1,,10,,,,,"TP133JN",10,,,,,,,,,132,18,23.5,,,8803,,,"093O030","093O030","01146","01146","SRS5343","SRS5343","211","211","S","S",0,132,4.5,0,4.5,3.47,"IPC133JN",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/09/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0134-QO1","0134","QO1","474",,"L","ESSF","mv","2",,"F",100.0672412144674,4,1,,10,,,,,"TP134JM",10,6200010,512409,1675,,"TP134JN",,,,51,32,23.5,,,8437,,,"093O096","093O096","00000","00481","CFP97004","CFP97004","024","024","Se","Se",326,49,10.4,1.71,10.4,17.26,"IPC134JN",,0,0,0,0,,,"JRN","SHK",,,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/31/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0135-QO1","0135","QO1","474",,"L","AT","un",,,"F",100.0672412144674,5,1,,10,,,,,"NO DATA",10,,,,,,,,,38,1,23.5,,,0,,,"093O086","093O086","00000","00307","CFP97007","CFP97007","046","046",,,0,218,,0,,0.3,"IPC135JN",,0,0,0,0,,,"JRN","SHK",,,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","08/31/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0136-QO1","0136","QO1","474",,"L","ESSF","wc","3",,"F",100.0672412144674,2,1,,10,,,,,"TP136JN",10,,,,,,,,,200,21,23,,,8782,,,"093O029","093O029","00429","00429","SRS5343","SRS5343","200","200","Bl","Bl",290,4,8.300000000000001,1.63,8.300000000000001,6.3,"IPC136JN",,0,0,0,0,,,"JRN","SHK","MDR",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","09/08/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4742-0137-QO1","0137","QO1","474",,"L","BWBS","mw","1",,"F",100.0672412144674,5,1,,10,6179056,614665,,,"A071016A",10,6179006,614637,695,,,,,,34,58,23,,,7797,,,"093P075","093P075","00257","00257","CFP97001","CFP97001","090","090","XC","XC",0,2,10.5,0,9.200000000000001,36.8,"A071016B",697,0,0,0,0,,,"BDK","AEI","TLK",,,,,,,,,,,,,,,,,,,,,,,,"06/19/03 00:00:00","07/10/01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4742"
"4771-0002-DO1","0002","DO1","477","0","I","SBS","mw",,,"V",7,3,3,"023",10,5854922,575885,"093A081",1146,"WFQ002TP",10,5855241,576042,1055,,,,,,214,340,20.5,0,0,9409,0,0,"093A081","093A081","00995","01146","G9708066-06","G9708066-06","112","112","SX","PL",0,293,18.5,0,16.3,2.34,"WFQ002PC",1065,0,0,0,0,50,"04/09/04 00:00:00","FMR","CMK",,,9410,"Y","N","N","Y","Y","N","N","Y","Y","N",0,,,,,,,,,,,"04/09/04 00:00:00","10/02/02 00:00:00",,,,,"FRANCOIS ROSA",,,"N/A",,,"PLOT PIN","RANDOM AZIMUTH","REPRESENTATIVE",,,,"N","N","N",,,,,"4771"
"4771-0003-DO1","0003","DO1","477","0","I","ESSF","wk","1",,"V",7,9,9,"023",10,5892328,594095,"093H013",567,"WFQ003TP",10,5892252,594325,1317,,"WFQ003AP",5892353,594483,1280,292,245,20.5,0,0,9423,0,0,"093H013","093H013","00509","00567","G9709084-21","G9709084-21","187","187","SE","BL",0,246,16.8,0,30,3.37,"WFQ003PC",1344,0,0,33,12.3,50,"04/09/04 00:00:00","BDK","VLC",,,9420,"Y","Y","Y","Y","Y","N","N","Y","Y","-",0,,,,,,,,,,,"04/09/04 00:00:00","10/01/02 00:00:00",,,,,"BRAD KUMPULA",,,"N/A",,,"PLOT PIN","RANDOM AZIMUTH","REPRESENTATIVE",,,,"N","N","N",,,,,"4771"
"4771-0004-DO1","0004","DO1","477","0","I","SBS","wk","1",,"V",7,9,9,"023",10,5862122,590598,"093A092",973,"WFQ004TP",10,5861954,590775,1102,,"N/A",,,,315,240,21.3,0,0,9276,0,0,"093A092","093A092","00973","00973","G9709083-09","G9709083-09","175","175","SXW","SXW",0,27,64.5,0,47.8,2.23,"WFQ0004",1102,0,0,0,0,50,"04/09/04 00:00:00","ANS","MTC",,,9277,"Y","Y","Y","Y","Y","N","N","Y","Y","Y",3,,,,,,,,,,,"04/09/04 00:00:00","08/23/02 00:00:00",,,,,"ANDREI SPAZIER",,,"ANDREI SPAZIER",,,"PLOT PIN","RANDOM AZIMUTH","REPRESENTATIVE",,,,"Y","Y","Y",,,,,"4771"
